,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
6502,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18736.888566046862
6503,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18736.85951555913
6504,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18736.83046506408
6505,885681.8127069158,0.0,885681.8127069158,885681.8127069158,16242.819678585587
6506,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18736.772806671495
6507,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18736.7437561546
6508,712887.1353694712,0.0,712887.1353694712,712887.1353694712,13320.69409886521
6509,486038.4527116885,0.0,486038.4527116885,486038.4527116885,9350.840685578485
6510,368459.34738166246,0.0,368459.34738166246,368459.34738166246,7221.858905768019
6511,800849.363844759,0.0,800849.363844759,800849.363844759,14818.16500467289
6512,432855.97197798034,0.0,432855.97197798034,432855.97197798034,8394.619671677832
6513,306797.28967999556,0.0,306797.28967999556,306797.28967999556,6081.837784947285
6514,353914.8740048337,0.0,353914.8740048337,353914.8740048337,6954.49172071139
6515,215216.96069540252,0.0,215216.96069540252,215216.96069540252,4352.826725679716
6516,144149.81242187665,0.0,144149.81242187665,144149.81242187665,2973.935909657535
6517,104287.50373877239,0.0,104287.50373877239,104287.50373877239,2172.1720404599773
6518,127307.99410716655,0.0,127307.99410716655,127307.99410716655,2595.5234390905066
6519,55867.2169748824,0.0,55867.2169748824,55867.2169748824,1161.5427360910708
6520,43748.78994817541,0.0,43748.78994817541,43748.78994817541,909.4378643931117
6521,34327.493873571424,0.0,34327.493873571424,34327.493873571424,714.5112347712821
6522,34032.48455230652,0.0,34032.48455230652,34032.48455230652,708.6299234513831
6523,9356.881481267515,0.0,9356.881481267515,9356.881481267515,194.14049569600652
6524,0.0,0.0,0.0,0.0,0.0
6525,0.0,0.0,0.0,0.0,0.0
6526,0.0,0.0,0.0,0.0,0.0
6527,0.0,0.0,0.0,0.0,0.0
6528,0.0,0.0,0.0,0.0,0.0
6529,0.0,0.0,0.0,0.0,0.0
6530,0.0,0.0,0.0,0.0,0.0
6531,0.0,0.0,0.0,0.0,0.0
6532,0.0,0.0,0.0,0.0,0.0
6533,0.0,0.0,0.0,0.0,0.0
6534,0.0,0.0,0.0,0.0,0.0
6535,0.0,0.0,0.0,0.0,0.0
6536,27550.97610706119,0.0,27550.97610706119,27550.97610706119,476.59141707551055
6537,0.0,0.0,0.0,0.0,0.0
6538,0.0,0.0,0.0,0.0,0.0
6539,0.0,0.0,0.0,0.0,0.0
6540,0.0,0.0,0.0,0.0,0.0
6541,0.0,0.0,0.0,0.0,0.0
6542,0.0,0.0,0.0,0.0,0.0
6543,40210.63596641084,0.0,40210.63596641084,40210.63596641084,698.9522942770925
6544,140790.26451731074,0.0,140790.26451731074,140790.26451731074,2590.238308195647
6545,227176.25663804993,0.0,227176.25663804993,227176.25663804993,4580.837596663325
6546,491607.7230600271,0.0,491607.7230600271,491607.7230600271,9449.239451964388
6547,853039.4325347743,0.0,853039.4325347743,853039.4325347743,15695.03630783056
6548,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.608417757176
6549,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.57936669518
6550,974809.784725892,0.0,974809.784725892,974809.784725892,17717.685190156313
6551,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.521442370162
6552,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.4756170867
6553,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.44656599125
6554,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.417514888475
6555,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.388463778396
6556,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.35941266099
6557,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18734.33036153627
6558,768152.8313553911,0.0,768152.8313553911,768152.8313553911,14262.169694471893
6559,679661.7042817054,0.0,679661.7042817054,679661.7042817054,12747.55638108592
6560,769902.3299946567,0.0,769902.3299946567,769902.3299946567,14291.846280234508
6561,564515.6995844329,0.0,564515.6995844329,564515.6995844329,10741.587144624029
6562,529345.9101600768,0.0,529345.9101600768,529345.9101600768,10120.338432132505
6563,799917.8048183038,0.0,799917.8048183038,799917.8048183038,14800.391015862802
6564,573995.4559480535,0.0,573995.4559480535,573995.4559480535,10908.27345214194
6565,579803.8178725163,0.0,579803.8178725163,579803.8178725163,11010.272188921095
6566,751824.6958771365,0.0,751824.6958771365,751824.6958771365,13984.197340222963
6567,1035891.1056545454,0.0,1035891.1056545454,1035891.1056545454,18718.26642153648
6568,1000578.8321972229,0.0,1000578.8321972229,1000578.8321972229,18140.577279480767
6569,839746.9542143209,0.0,839746.9542143209,839746.9542143209,15471.416544143385
6570,438361.02773186844,0.0,438361.02773186844,438361.02773186844,8492.764512277412
6571,989459.8084211679,0.0,989459.8084211679,989459.8084211679,17957.998520509478
6572,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18733.907914078784
6573,816129.1425323918,0.0,816129.1425323918,816129.1425323918,15073.844118402829
6574,897189.576319814,0.0,897189.576319814,897189.576319814,16431.98740541632
6575,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18733.821826238265
6576,1015505.2103943833,0.0,1015505.2103943833,1015505.2103943833,18384.882322049412
6577,914569.8052441254,0.0,914569.8052441254,914569.8052441254,16720.9332802112
6578,684393.9287626998,0.0,684393.9287626998,684393.9287626998,12828.734130666071
6579,348718.4031738825,0.0,348718.4031738825,348718.4031738825,6857.569810357916
6580,72939.07632220064,0.0,72939.07632220064,72939.07632220064,1519.0729219916307
6581,0.0,0.0,0.0,0.0,0.0
6582,0.0,0.0,0.0,0.0,0.0
6583,86453.49782061629,0.0,86453.49782061629,86453.49782061629,1499.0417856400466
6584,77509.73351578997,0.0,77509.73351578997,77509.73351578997,1613.5627189190102
6585,42811.77493096639,0.0,42811.77493096639,42811.77493096639,890.5200727053268
6586,30130.580001174818,0.0,30130.580001174818,30130.580001174818,626.9789817275598
6587,71175.5759118533,0.0,71175.5759118533,71175.5759118533,1335.2700650736056
6588,145660.9607966789,0.0,145660.9607966789,145660.9607966789,2795.8850268162023
6589,194143.5723847864,0.0,194143.5723847864,194143.5723847864,3946.6245733331784
6590,244324.40599432154,0.0,244324.40599432154,244324.40599432154,4906.0369453559415
6591,271237.8329507168,0.0,271237.8329507168,271237.8329507168,5414.348261946151
6592,271122.942322556,0.0,271122.942322556,271122.942322556,5412.178048514789
6593,302874.64992871747,0.0,302874.64992871747,302874.64992871747,6006.863694628851
6594,201981.76982939907,0.0,201981.76982939907,201981.76982939907,4097.5321306684
6595,224669.30794352334,0.0,224669.30794352334,224669.30794352334,4532.109394911434
6596,213014.70809984865,0.0,213014.70809984865,213014.70809984865,4309.274760287566
6597,148465.87510613177,0.0,148465.87510613177,148465.87510613177,3057.829541874187
6598,89793.37667615688,0.0,89793.37667615688,89793.37667615688,1868.736555835089
6599,745864.7501580274,0.0,745864.7501580274,745864.7501580274,13322.653417347245
6600,187639.00842693693,0.0,187639.00842693693,187639.00842693693,3820.89459267685
6601,0.0,0.0,0.0,0.0,0.0
6602,146659.04063277732,0.0,146659.04063277732,146659.04063277732,2518.326645956686
6603,271510.57004029915,0.0,271510.57004029915,271510.57004029915,5418.855264335295
6604,63216.15877133751,0.0,63216.15877133751,63216.15877133751,1314.4531871025267
6605,290364.13052907295,0.0,290364.13052907295,290364.13052907295,5308.354417477461
6606,287923.43205417466,0.0,287923.43205417466,287923.43205417466,5726.609168727486
6607,351579.84654898546,0.0,351579.84654898546,351579.84654898546,6908.356666470995
6608,179917.17093309443,0.0,179917.17093309443,179917.17093309443,3670.929547693018
6609,203914.032902395,0.0,203914.032902395,203914.032902395,4134.011906206337
6610,150471.03224449922,0.0,150471.03224449922,150471.03224449922,3096.7002475042955
6611,95999.4336564406,0.0,95999.4336564406,95999.4336564406,1995.652957653277
6612,190925.92082433822,0.0,190925.92082433822,190925.92082433822,3750.098053877312
6613,149.25939163048486,0.0,149.25939163048486,149.25939163048486,0.0
6614,159085.63177392827,0.0,159085.63177392827,159085.63177392827,2720.9042088442
6615,230857.09268893625,0.0,230857.09268893625,230857.09268893625,4648.85201140241
6616,315998.40617045655,0.0,315998.40617045655,315998.40617045655,6249.548744224353
6617,373548.12708651245,0.0,373548.12708651245,373548.12708651245,7311.050655963499
6618,961747.7769756963,0.0,961747.7769756963,961747.7769756963,17495.61329079759
6619,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.274136003918
6620,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.245083093876
6621,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.216030176514
6622,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.18697725183
6623,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.15792431983
6624,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.128871380504
6625,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.099818433857
6626,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.070765479893
6627,894373.3337786503,0.0,894373.3337786503,894373.3337786503,16378.997771530429
6628,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18727.01307585018
6629,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18726.984022874367
6630,395142.2623424959,0.0,395142.2623424959,395142.2623424959,7705.402679690465
6631,70869.38993314581,0.0,70869.38993314581,70869.38993314581,1473.7368105107632
6632,0.0,0.0,0.0,0.0,0.0
6633,0.0,0.0,0.0,0.0,0.0
6634,84554.90730113976,0.0,84554.90730113976,84554.90730113976,1466.8589578297683
6635,189456.39797226363,0.0,189456.39797226363,189456.39797226363,3677.7004132046422
6636,63582.138826105955,0.0,63582.138826105955,63582.138826105955,1321.450567263094
6637,89995.79557624446,0.0,89995.79557624446,89995.79557624446,1772.9355252558976
6638,87946.82194630968,0.0,87946.82194630968,87946.82194630968,1827.8066718743307
6639,80055.96011305903,0.0,80055.96011305903,80055.96011305903,1667.0258770558303
6640,33437.914265319654,0.0,33437.914265319654,33437.914265319654,696.3091183801988
6641,36677.5147155096,0.0,36677.5147155096,36677.5147155096,750.2700145394746
6642,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,16573.871035625565
6643,687131.2921256631,0.0,687131.2921256631,687131.2921256631,12868.995692198561
6644,680877.5928124061,0.0,680877.5928124061,680877.5928124061,12761.271496315532
6645,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18724.210244973598
6646,881893.2848465791,0.0,881893.2848465791,881893.2848465791,16168.440177493052
6647,926878.729848833,0.0,926878.729848833,926878.729848833,16916.341097853594
6648,920833.8212225108,0.0,920833.8212225108,920833.8212225108,16816.105389157463
6649,893026.2289249016,0.0,893026.2289249016,893026.2289249016,16353.931378942783
6650,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,18724.06650665961
6651,899430.7253406381,0.0,899430.7253406381,899430.7253406381,16460.490203381793
6652,817908.3209715192,0.0,817908.3209715192,817908.3209715192,15095.603882089832
6653,380272.5159090015,0.0,380272.5159090015,380272.5159090015,7432.617191476502
6654,635034.6975109229,0.0,635034.6975109229,635034.6975109229,11967.975388595447
6655,493812.88527272845,0.0,493812.88527272845,493812.88527272845,9482.628384988702
6656,115284.00706511224,0.0,115284.00706511224,115284.00706511224,2396.2784908719254
6657,59454.482671212376,0.0,59454.482671212376,59454.482671212376,1235.6268396809185
6658,56208.255907778446,0.0,56208.255907778446,56208.255907778446,1170.8911415646114
6659,55617.69587561053,0.0,55617.69587561053,55617.69587561053,1155.7312117656527
6660,10880.950467958508,0.0,10880.950467958508,10880.950467958508,224.03919533504393
6661,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,15817.970367149888
6662,174755.39597576097,0.0,174755.39597576097,174755.39597576097,3569.291599834654
6663,192076.96717930105,0.0,192076.96717930105,192076.96717930105,3904.4872080133127
6664,196097.87848273825,0.0,196097.87848273825,196097.87848273825,3981.98205558072
6665,188742.7733560687,0.0,188742.7733560687,188742.7733560687,3840.12269831483
